call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
38,pm:static:photonmelodies11.rio.002:1544313288:00208812,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,D8FFBEFF95CB1EC7861AF868F91FF929FA408BF6246BEC98D4E1DB0BC3E20800,【声音】「也请您把脸转向我这边」<01>
39,pm:static:photonmelodies11.rio.002:1544313288:00208966,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,B8D65CEA50519494709EDC86D43816464F91CCF0C9D9B2DA964901681837D54F,【武】「…<03>…<03>哈？」<01>
40,pm:static:photonmelodies11.rio.002:1544313288:00209032,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,79A0D489E16253ED002F61868EE6040A52E2DA7DD7488A52F304B7EEF191BF73,【悠阳】「…<03>…<03>您这是怎么了？」<01>
41,pm:static:photonmelodies11.rio.002:1544313288:00209142,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,DBF01242DF2E32093E89734BA831715819B782B9A20111A90340F9F283C2D17E,【武】「不是，<03>呃…<03>…<03>还问我怎么了…<03>…<03>」<01>
42,pm:static:photonmelodies11.rio.002:1544313288:00209276,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,05B0A5268823F5ECFCCE1A7E534A941C4F7791253EE506668E6A55F129D92A04,【冥夜】「姐姐，<03>武是不是还没睡醒？」<01>
43,pm:static:photonmelodies11.rio.002:1544313288:00209486,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,91B83448ABEF00975E4ACB5ED0CFD6EA354222AF015F4C680BC4C9EC59595A94,…<03>…<03>…<03>…<03>。<01>
44,pm:static:photonmelodies11.rio.002:1544313288:00209524,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,0F1B071E6866F69474031CF8083A1C3FB8DA5F223581CD845C59BEC68E04ED9F,"【悠阳】「也许是呢。
哎呀，武先生，<03>您的头发睡乱了…<03>…<03>」<01>"
45,pm:static:photonmelodies11.rio.002:1544313288:00209768,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,91B83448ABEF00975E4ACB5ED0CFD6EA354222AF015F4C680BC4C9EC59595A94,…<03>…<03>…<03>…<03>。<01>
46,pm:static:photonmelodies11.rio.002:1544313288:00209806,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,B0524934C4C158C5EF29B11B00094C9DE18F0A2A5155CF1127EBF6EB36D78312,【悠阳】「不过武先生，<03>差不多该起床了，否则上学会迟到的哦？」<01>
47,pm:static:photonmelodies11.rio.002:1544313288:00210044,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,E0541F9A09E37DF32396E815216C78DE78F03D19D44E345E68BE4106AA86100F,【武】「…<03>…<03>嘛、<03>其实我早就知道了…<03>…<03>」<01>
48,pm:static:photonmelodies11.rio.002:1544313288:00210194,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,A7BF5E5433EF1153070E836D9A9426414200AF7795FBD06F988CF4E3EA54F2C7,如果这是一场梦该有多好。<01>
49,pm:static:photonmelodies11.rio.002:1544313288:00210368,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,8B1DF22A33B9E1EAF37229A17BED7CC6E55DD2F4739543604F56F94CD21BE392,【冥夜、悠阳】「…<03>…<03>？」<01>
50,pm:static:photonmelodies11.rio.002:1544313288:00210446,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,472F5189EBC0AE2150D071B86AFBFEECEE9A84E04AAAB41DBA8223A95CC81DC7,这种话…<03>…<03>…<03>…<03>。<01>
51,pm:static:photonmelodies11.rio.002:1544313288:00210492,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,791448752D9BB6EB39749A3BE097BF122CE4AFCC02C94F9CAA4BB9DFEF78A1EF,现在根本不是说这种话的时候啊啊啊啊啊啊啊！！！<01>
52,pm:static:photonmelodies11.rio.002:1544313288:00210644,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,3B725AFFF2FDC143D448AF9F957284A162352BF20285B4A480A3AF791CD573F8,【声音】「来，<03>小霞，打起精神，一起上吧——！！」<01>
53,pm:static:photonmelodies11.rio.002:1544313288:00210830,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,16835288F385BA212FB26A57FCC9D1C714A71EF0DF7595FF1F448653F0E8803E,霞、<03>霞也一起来了！？<01>
54,pm:static:photonmelodies11.rio.002:1544313288:00210948,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,7017AE7A0B2EB4AA073EE46066FDDED03F31667DEDE8F1EA42942475460833C6,【纯夏】「小武——，天亮了…<03>…<03>…<03>…<03>哟～…<03>…<03>…<03>…<03>」<01>
55,pm:static:photonmelodies11.rio.002:1544313288:00211106,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,48FAC80C8B6B069161F05AE0C717E59D6B9C304941AF0F80302CC203CE83AA31,【武】「哟、<03>哟，纯夏…<03>…<03>」<01>
56,pm:static:photonmelodies11.rio.002:1544313288:00211210,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,06E4A94D9ED6D873F439FDCD7502E2D0B9A72F2B089791BD82C6419631168290,【武】「哟、<03>哟，霞…<03>…<03>」<01>
57,pm:static:photonmelodies11.rio.002:1544313288:00211322,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,127DA79DC0DCF5FA7F7462AB88D26574DF9826212952561CD6D33F44447A5AC7,【武】「等、<03>等等，纯夏！　这是…<03>…<03>」<01>
58,pm:static:photonmelodies11.rio.002:1544313288:00211456,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,DD212A4C4B1F7A3741DEFE8A67CC054B1D9805FDE5AFBDA9800BEB4CBD3F9A7F,【纯夏】「…<03>…<03>为什么…<03>…<03>又·变·回·原·样·了——」<01>
59,pm:static:photonmelodies11.rio.002:1544313288:00211646,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,B826DF99669318091E5236526BBB8BC4F3A21994E23A18A0C28ED9B74BC30C4C,"【纯夏】「——呀——————！」
【武】「咔哩哦――――――――――――！！」<01>"
60,pm:static:photonmelodies11.rio.002:1544313288:00211838,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,EB4C14D5E8036BE2802ED10406F03919896457E302C964E280DF23D51B650CFD,【武】「疼疼疼…<03>…<03>你这家伙，<03>我脖子这边还不太对劲啊…<03>…<03>」<01>
61,pm:static:photonmelodies11.rio.002:1544313288:00212054,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,0C2C83AF91D7D1E1446444A1D4E0BC3FD115BEBF4C0F1AD5CAE2A0EF36BAAB18,【纯夏】「怎么又变成这样了！？」<01>
62,pm:static:photonmelodies11.rio.002:1544313288:00212204,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,D637267F1EA8AE416201C025D95D3157A3038CFCD2A2533C939AC5FA4C2ADE82,【武】「别冲我发火！」<01>
63,pm:static:photonmelodies11.rio.002:1544313288:00212306,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,0C55E4215340B349B6D1BC76B9FC35A3EA7A8CB36D96A6BE1044D9BEA9CC7132,这种事明明我才想问吧！<01>
64,pm:static:photonmelodies11.rio.002:1544313288:00212396,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,EC5902BFE7296CF2CF8A163C07F09CC5F28DEA9952FBF3EBE8723B0F1DC31D51,我那道“简明扼要又极具说服力”的“禁止睡在我床上令”，<03>到底是什么时候失效的啊？<01>
65,pm:static:photonmelodies11.rio.002:1544313288:00212830,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,05EC3BD01221820132BB346BF39E2476D7C2F049175A1E998D5381EC1D249A2E,【冥夜】「…<03>…<03>怎么了，武？」<01>
66,pm:static:photonmelodies11.rio.002:1544313288:00212940,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,2FD1532255DEF9A520FAD9327C49BDA5D1885D6A2E58D8DA83CF5E556625C747,【悠阳】「武先生，<03>您怎么了？」<01>
67,pm:static:photonmelodies11.rio.002:1544313288:00213076,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,5A3C1004D656145A0140900228FB104BF42AD366D0306686ADFEF63DF4AA2B25,唉～～～～。<01>
68,pm:static:photonmelodies11.rio.002:1544313288:00213124,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,7B2B3C1A32535DA3BEA6B47239FA74C4764CC552E8B236EF6A1A6C9DA6604745,她们一个个都没什么常识，<03>可我还以为至少都还算听得进话…<03>…<03>。<01>
69,pm:static:photonmelodies11.rio.002:1544313288:00213436,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,B67CB05A7F51256C6756155A1890A6556019BDBD1C2793C7F4C366BD5154F164,果然，<03>从那天起，我的生活就已经哪里不对劲了。<01>
70,pm:static:photonmelodies11.rio.002:1544313288:00213684,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,C979F2EEEE7E6D97566D9A93D389D31597AA6C6A2B1CE708A25232EEF8EFE6BB,已经回不去了啊…<03>…<03>再也回不到过去那些安稳的日子了。<01>
71,pm:static:photonmelodies11.rio.002:1544313288:00213904,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,A3175E5908379C90E567FD91FBB13EDC9BBD97F55D394E33E9BFBAAE919B2225,【纯夏】「小武，<03>就算摆出那副神游天外的样子，也别想蒙混过去。」<01>
72,pm:static:photonmelodies11.rio.002:1544313288:00214176,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,D1C173C658745744CA1AE06F6B7AB42DAAFEE71F36750E6BBE65FC1790A9D3DB,【武】「吵死了…<03>…<03>…<03>…<03>」<01>
73,pm:static:photonmelodies11.rio.002:1544313288:00214268,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,45529E09B85B67FEF609AFB2F1DDA4ED2BFCF61AA161C54BCD7AA49B846A9228,——那一天<01>
74,pm:static:photonmelodies11.rio.002:1544313288:00214358,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,429A60B098AAA56F01E208A3157CAE31C3774F1551696756ED7CCD0173341BD7,冥夜和悠阳转学过来，<03>说什么叫我冥夜就好、<03>请直呼我悠阳之类的…<03>…<03><01>
75,pm:static:photonmelodies11.rio.002:1544313288:00214868,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,E42B6C9180230EB8F6E388AF65C9B1EC5343D4AD6DB38051F1AEDBFC43759FF7,没过几分钟，霞也转学过来了…<03>…<01>
76,pm:static:photonmelodies11.rio.002:1544313288:00215058,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,93482E40A5430CFB77D6961EB6D3B4154D2B04A3BFBBBF24E733097F661F8AED,一看到纯夏，<03>她就突然哭了出来，<03>于是场面整个乱成一团。<01>
77,pm:static:photonmelodies11.rio.002:1544313288:00215342,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,515975ECBC5065E43324E3B5408E5EEFBA79707E1CD464397E45407E0E1FEBD2,而且还被说成是我把她弄哭的。<01>
78,pm:static:photonmelodies11.rio.002:1544313288:00215584,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,3CC08215F8101FC66643DC5CEE36D3931017CD6CDF5BA5EF23CA3E3FD106F876,而且在那之后，<03>还净是些莫名其妙的事。<01>
79,pm:static:photonmelodies11.rio.002:1544313288:00215848,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,CDC45C4DD8F72C8CA5021E84411F81A8ACE342DE2ECE4FC2BB075DBF33FCA925,好不容易回到家，<03>冥夜和悠阳却不知为什么已经在我家里悠哉起来了。<01>
80,pm:static:photonmelodies11.rio.002:1544313288:00216274,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,D65218FC0CE40E7115C710E2A638F02EA5A88C964744D26C320153B7FB99A6C9,甚至还拿着什么“不纯异性交往许可证”。<01>
81,pm:static:photonmelodies11.rio.002:1544313288:00216680,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,01A8442481412950333921857063721D23ACF451E1D8602CF1740A375362914E,"小湖首相和老爸的签名…<03>…<03>。
结果连老爸他们，其实也早就被赶出去了…<03>…<03>。<01>"
82,pm:static:photonmelodies11.rio.002:1544313288:00217196,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,5C1AED5E28BA4AC3B0D16A4C9BC2F518F76E2A396929FCE15C714C5F7A64BAF0,…<03>…<03>咦？<01>
83,pm:static:photonmelodies11.rio.002:1544313288:00217234,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,75C41D287B47DED19CED7752388FAF5909D7BAA7C4BC700A13AEA91AA92CC43A,也就是说，<03>早在“那天”以前，我的生活就已经乱套了嘛。<01>
84,pm:static:photonmelodies11.rio.002:1544313288:00217684,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,BEDE8098AEEBE95FFF051BEFAC63DE7D9F0B8808680FD6B4174D9840AAD58154,…<03>…<03>。<01>
85,pm:static:photonmelodies11.rio.002:1544313288:00217708,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,91B83448ABEF00975E4ACB5ED0CFD6EA354222AF015F4C680BC4C9EC59595A94,…<03>…<03>…<03>…<03>。<01>
86,pm:static:photonmelodies11.rio.002:1544313288:00217746,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,749D0418D07ED516D6963E81D46568128053E713554C0A1245E133B71B771B02,我发现了不该发现的事啊。<01>
87,pm:static:photonmelodies11.rio.002:1544313288:00217848,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,D0DF727F1F38237BF407AEE676AC0FB6BDBE376DD5D311D5A1F31A5FF327AA64,不，<03>真要说的话，<03>应该说是被迫承认了自己一直不愿承认的事，<03>这种心情才对。<01>
88,pm:static:photonmelodies11.rio.002:1544313288:00218048,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,84BE50FD39A3421DFA5D2D9EFFF0641D16CCA30E3B2F2DE28F129FBE9ABA85B5,【武】「――总之！！」<01>
89,pm:static:photonmelodies11.rio.002:1544313288:00218148,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,E4B1EEA32084DDB48B9DE0B6A3222C21011A11604193B28F5052567EE5111407,【纯夏】「――呜哇！！」<01>
90,pm:static:photonmelodies11.rio.002:1544313288:00218218,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,8C451F5A29CE27342646BDD07734630C4A0E5C2E440B6B1EA694FFC57CD0C6CC,【武】「你们几个，<03>我不是说过，不准睡在我床上吗！！」<01>
91,pm:static:photonmelodies11.rio.002:1544313288:00218548,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,9A801A040181F1E43457A1B3FA4B8B882069A2E6D16A9A9954169B208B996079,【冥夜】「啊～…<03>…<03>这个嘛…<03>…<03>」<01>
92,pm:static:photonmelodies11.rio.002:1544313288:00218666,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,33F0B49BEE5E075B80977C954C397F7BD6B857208B8553483A990F1B357FD1AB,【武】「你们不就是为了这个，才特地把周围的地都买下来，<03>又盖了那玩意儿吗！！」<01>
93,pm:static:photonmelodies11.rio.002:1544313288:00219018,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,61C7FA9151A30B2EAA33A4DD8D2BC5D4DC195009CCCDB280BA778CCB61FF49E4,【武】「再说你们几个，<03>把我的心率吓得狂飙到底想干什么！　难道把我吓死也无所谓吗！」<01>
94,pm:static:photonmelodies11.rio.002:1544313288:00219366,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,7F00EE5BB51B6F096C874BE3BA95F4F3383E2D33E76F49A2A1148BC7BC8F7CB7,【悠阳】「并不是那样，<03>只是武先生迟早得习惯才行…<03>…<03>」<01>
95,pm:static:photonmelodies11.rio.002:1544313288:00219686,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,ACFCBAC81B8DB58DE6184C8889CCB4F1C1B1F9D5990548C46FA9AFA58AC82657,【武】「哈！？　为什么！」<01>
96,pm:static:photonmelodies11.rio.002:1544313288:00219794,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,2D71AE53FD8B393627F684161D0E9DA31F8ECDA1ABD9E7A1149AA6C10AC00DA8,【悠阳】「讨厌啦，<03>武先生…<03>…<03>身为妻子的我，<03>与武先生同床共枕不是理所当然的吗？」<01>
97,pm:static:photonmelodies11.rio.002:1544313288:00220152,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,02FA01C8012E59BB364B99E15887EB5FF3F6F996560CF365B911CC35F9E2FEBB,"【纯夏】「什、<03>什、<03>什、<03>什…<03>…<03>」
【武】「――什么――――――――！！」
【冥夜】「――！？」<01>"
98,pm:static:photonmelodies11.rio.002:1544313288:00220400,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1544313288,DB27673ED3B1FCE80899F1A4854A6AF23A8226C1A89265E2BF792F6F9415A180,"【冥夜】「——啊、<03>姐姐！　姐姐和武还没有…<03>…<03>！」
【纯夏】「——小武！　这到底是怎么回事啊——！！！」<01>"
