call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
5652,pm:static:photonmelodies11.rio.004:0131862200:00151186,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,16AB352804428096AD01AB667091E46F473F2099CA458764A8C3020C8D0F3D26,【冥夜】「…<03>…<03>怎么了？」<01>
5653,pm:static:photonmelodies11.rio.004:0131862200:00151270,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,03394B86758A88AF384F583085624FF6C5D8AB48497A8C828E013D7E00E9CE7B,【武】「啊～，<03>没什么，<03>这个嘛，<03>我觉得这是件好事～」<01>
5654,pm:static:photonmelodies11.rio.004:0131862200:00151482,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,DA1F5439064C936B97F07FEE1D45E324B577E05743C3EF17A1450337BD15D3F9,没有月咏小姐这道保险，她们真的能把准备工作做好吗。<01>
5655,pm:static:photonmelodies11.rio.004:0131862200:00151708,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,75E5161082D653BFCD7E4C7FE299BD2299332F7180AB51B097F8081BF8D5D452,【冥夜】「难道你，<03>认为我和姐姐连准备行李都做不好吗」<01>
5656,pm:static:photonmelodies11.rio.004:0131862200:00151964,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,C7BCAA22FDCFD5359F180798C23F9656B1674E22DD2B0AFBADA92C64974B354E,【武】「…<03>…<03>…<03>…<03>这个嘛」<01>
5657,pm:static:photonmelodies11.rio.004:0131862200:00152066,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,05902D25FE5A92891855E78B9BB384BCBE716C7168A7BBB11767AD09A6FB5035,【冥夜、悠阳】「…<03>…<03>…<03>…<03>」<01>
5658,pm:static:photonmelodies11.rio.004:0131862200:00152154,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,8A67E55C87D55E49C96393D3ED61D16EA743A03349D86CC55FCD33E754DD3577,摆出那种表情也没用。<01>
5659,pm:static:photonmelodies11.rio.004:0131862200:00152286,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,871EBF34BD98A3535EDD5081E9CA0FBE3946CE795621DAEEE2287F75DC584CC0,因为，<03>一般旅行的准备工作都会在出发前一天完成吧？<01>
5660,pm:static:photonmelodies11.rio.004:0131862200:00152496,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,2CC17B77E1B01898DE2580A272A55F8FC6549A1E62434848F96BB0E9545BD190,"【冥夜】「…<03>…<03>总之现在很忙，<03>没有时间陪你说话。
还请见谅」<01>"
5661,pm:static:photonmelodies11.rio.004:0131862200:00152792,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,0F969E539267DDB24E9BFFEE3E45E9C2F944DBCE97485BCAF27ED698ED3B62FF,【悠阳】「是啊，<03>毕竟所剩时间不多」<01>
5662,pm:static:photonmelodies11.rio.004:0131862200:00152962,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,6E5DA826E3A43EE77E9A0DD5855CFAB7C29F2EA6EE19EE21C89804BC86D0D1D4,【武】「…<03>…<03>你们有点生气了？」<01>
5663,pm:static:photonmelodies11.rio.004:0131862200:00153078,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,FB8E767F002D1E2C29CE51FAFFA527BE3A58210BE63A65FC30F4463D797FFD04,"【悠阳】「绝无此事」
【冥夜】「没有那回事」<01>"
5664,pm:static:photonmelodies11.rio.004:0131862200:00153252,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,9A4C54B263CB3C58B175C55A0D5F3C4C55B5594BE4DC7A5A418872D3478475A5,【武】「…<03>…<03>…<03>…<03>」<01>
5665,pm:static:photonmelodies11.rio.004:0131862200:00153318,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,58FCB228540ACF337619A5D5B0F806034DDB1AD27FDEE80410CBC3ACC7EA993A,【冥夜】「总之，<03>我要继续收拾行李了」<01>
5666,pm:static:photonmelodies11.rio.004:0131862200:00153498,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,F4304C7E9D987D8752BB1E3BC4FCDB3DD1B764C1C4C93FB59CE6CFC0812F11DC,【悠阳】「我也，<03>不能再耽搁了」<01>
5667,pm:static:photonmelodies11.rio.004:0131862200:00153638,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,600BE708F7365B4B86B73ECED461D0FB627E580FE2F5E4F935F9D4B62B98E396,【武】「好好好。那我再睡一觉」<01>
5668,pm:static:photonmelodies11.rio.004:0131862200:00153808,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,9F0604F588A151D6D0B851D98C121B59BAF7CABF20B6BB74B00240D50A65AFBE,【冥夜】「这样也好…<03>…<03>到时间我会叫醒你」<01>
5669,pm:static:photonmelodies11.rio.004:0131862200:00154040,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,5F7AD281E81749B4ADDE0011ECDD0B921E7B146610C35EF3C5EA1BD3531E2705,【武】「拜托了」<01>
5670,pm:static:photonmelodies11.rio.004:0131862200:00154112,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,8415B36FFD972DD9D73172552D9810E5B81E32C3026B76D8955A28E77465740F,"【悠阳】「请您好好休息」
【冥夜】「晚安」<01>"
5671,pm:static:photonmelodies11.rio.004:0131862200:00154264,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,6602CD8085CB811C09EFE3A1C14B678018E6955A0EEA3AE903A4AFD227D9372E,…<03>…<03>真的没问题吗？<01>
5672,pm:static:photonmelodies11.rio.004:0131862200:00154384,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,E93E720BC42AEAB5B98DBE483097619C112D02F2B2E430F965C3544AA359DDDF,【悠阳】「…<03>…<03>…<03>…<03>」<01>
5673,pm:static:photonmelodies11.rio.004:0131862200:00154450,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,5CC98AA3A9244957646327C7F9E1886E2222DE5E4E509E99976EC3887399A286,【冥夜】「…<03>…<03>…<03>…<03>」<01>
5674,pm:static:photonmelodies11.rio.004:0131862200:00154516,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,91B83448ABEF00975E4ACB5ED0CFD6EA354222AF015F4C680BC4C9EC59595A94,…<03>…<03>…<03>…<03>。<01>
5675,pm:static:photonmelodies11.rio.004:0131862200:00154554,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,A1CB0F693A96291E2787C05B806EF99585D56C74BE1E8A62EEE0F1FF6FEEAE73,【武】「你们两个，<03>看起来很开心啊」<01>
5676,pm:static:photonmelodies11.rio.004:0131862200:00154674,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,FA832918CAE80C7D719A282CAF96D184D81BD8839B0714C0F861873A463530A2,【纯夏】「不管是谁都会期待旅行啊，<03>对吧～，<03>霞？」<01>
5677,pm:static:photonmelodies11.rio.004:0131862200:00154898,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,D0FC84D027F26F48C75AA9E11A0F9FBA24651375ADB093005132940DB7E06224,【霞】「是的，<03>很期待」<01>
5678,pm:static:photonmelodies11.rio.004:0131862200:00154998,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,B69E9912588014AB457A997154612635E938498DAD95D5E42FFF8D5064573CC7,【悠阳】「武先生不期待吗？」<01>
5679,pm:static:photonmelodies11.rio.004:0131862200:00155180,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,B2929F0AD4703F75383E6144BD71F0D70219C4D8ACF04C3A567A0AD940F418D3,【武】「这个嘛…<03>…<03>当然期待…<03>…<03>」<01>
5680,pm:static:photonmelodies11.rio.004:0131862200:00155324,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,156ED8B422626D2F1B6ACD3CE4D3C4996DD22AB3285CD2D5D9AD278C74E90355,或者说，<03>我也想满心期待这趟旅行，可是…<03>…<03>。<01>
5681,pm:static:photonmelodies11.rio.004:0131862200:00155456,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,D8B7AF5BFA84E7DE0AA917AEDFCBA4822CB69FE25B094E8AB141B24ECE947659,"【冥夜】「今天，<03>终业式结束后便出发。
我已经多久没有…<03>…<03>对旅行怀有这般雀跃的心情了」<01>"
5682,pm:static:photonmelodies11.rio.004:0131862200:00155844,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,4342EF44305DFC57A5F253E452701BCEE3BF3FC6989C6ACB39C24165083F3504,可我总觉得…<03>…<03>有种不祥的预感…<03>…<03>。<01>
5683,pm:static:photonmelodies11.rio.004:0131862200:00156048,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,58DCB7589AEAD05EB66136A70B8CDB4B2F21C5BDD6BC0C38928B838734277022,【夕呼】「去找十个同伴来」<01>
5684,pm:static:photonmelodies11.rio.004:0131862200:00156176,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,C4794EB8A1AE2B2C149794FE2F85B667F23C469097A8781D049F35805174687D,【武】「哈？」<01>
5685,pm:static:photonmelodies11.rio.004:0131862200:00156226,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,86CB094AA74BD1032BC2A7C0D1B6B57ADCE030C7435843E72AAE851EAC021013,【麻理茉】「要不要一起去旅行？」<01>
5686,pm:static:photonmelodies11.rio.004:0131862200:00156340,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,C4794EB8A1AE2B2C149794FE2F85B667F23C469097A8781D049F35805174687D,【武】「哈？」<01>
5687,pm:static:photonmelodies11.rio.004:0131862200:00156390,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,23231D4A82FAFA6A4D70158C5209448063A700163BAE017617CBB03A53FE603A,【麻理茉】「是这样的，<03>其实我昨天在商店街抽奖，抽中了温泉旅行！！」<01>
5688,pm:static:photonmelodies11.rio.004:0131862200:00156708,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,230DEF8FFCD1171D1E3B85BECC37AB63CA0DA857022D37A5C360EF86D7998F9D,【武】「哦，<03>那真不错」<01>
5689,pm:static:photonmelodies11.rio.004:0131862200:00156798,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,77955016925661326EB731D49F2AC46245DB7B1447A40BD51315ABE2EAF67C79,【夕呼】「就是说啊。幸好麻理茉被男朋友甩了，不然两个人正甜蜜的话，<03>我差点就没机会去了」<01>
5690,pm:static:photonmelodies11.rio.004:0131862200:00157142,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,3D1060074903ED13A521FEA810816395188D57D2C9C57BBEDE96EBB1F505C6FF,【夕呼】「可是啊——，<03>白银，你听我说，<03>麻理茉这家伙，<03>居然威胁我哦？」<01>
5691,pm:static:photonmelodies11.rio.004:0131862200:00157364,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,0912FE91F6565D859F72AF1C204D061DB02E26BF54D355731B835BC70F6A6B16,【麻理茉】「…<03>…<03>哈？」<01>
5692,pm:static:photonmelodies11.rio.004:0131862200:00157432,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,82AB99BFFCECB67860133D2D5B544A9B776F846DE5683B817B35417EDB106210,【武】「威胁？」<01>
5693,pm:static:photonmelodies11.rio.004:0131862200:00157504,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,4434BBA9189E616D19F62C66B27E939AFF247330CBA6BC6469914E866FA3C332,【夕呼】「身为教师却这样做，你不觉得很过分吗？」<01>
5694,pm:static:photonmelodies11.rio.004:0131862200:00157690,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,6D1865981A1A37FDA2ED0CC0F46F101A779C9D8BF3A9B0DD93466A0C39E8BF3A,"【武】「我倒觉得她真不怕死。
不过老师刚才那句话也浑身都是槽点」<01>"
5695,pm:static:photonmelodies11.rio.004:0131862200:00158058,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,264B9691861C54CF1EF95F86E591020CF4BC176FE6FF47A24C8586D22A8598AA,【夕呼】「…<03>…<03>总之，<03>麻理茉非要我带白银一起去，<03>还要我请客」<01>
5696,pm:static:photonmelodies11.rio.004:0131862200:00158320,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,EDBA3A897DA839161BBADA7DE7D41F35F5BAC867E585F4E63C32B6CF1D14FF88,【麻理茉】「…<03>…<03>哈啊？」<01>
5697,pm:static:photonmelodies11.rio.004:0131862200:00158392,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,5117B88042506F8056AADE647B0F30B744881EF333FE088654BF413844E71B98,【武】「…<03>…<03>咦？　我？」<01>
5698,pm:static:photonmelodies11.rio.004:0131862200:00158472,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,2ACC07EBF4282997039E11BCA5CA110A9FB5A32504E158FFB0A7F083E5FE677F,【夕呼】「麻理茉她啊，<03>说什么差不多该跨越教师与学生的关系了，<03>还说等不到毕业，<03>所以我才决定帮她一把…<03>…<03>」<01>
5699,pm:static:photonmelodies11.rio.004:0131862200:00159096,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,EF28A0170F0873FAF479C938F51B1D7A9DC9C2D11D487BFA9EC634877E41ABA7,【武】「——咦咦！？」<01>
5700,pm:static:photonmelodies11.rio.004:0131862200:00159166,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,D8487ACABC65A709708B02A8E895C380D9889C06C81A6412D47A2BEAF11C560E,【麻理茉】「等等，夕呼！　别胡说八道！」<01>
5701,pm:static:photonmelodies11.rio.004:0131862200:00159356,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,54C53F3FCD05C1C42B7982459E4158C2283272EAD0DCB046D128CA601CA9B1B4,"…<03>…<03>这么全力地否认啊。
这反而让我有点伤心。<01>"
5702,pm:static:photonmelodies11.rio.004:0131862200:00159562,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,A3481C541588C44B6A3D848655DE6BEC85143B7D671F9C89CE48E0E768BB9FE3,【麻理茉】「其实啊，<03>真正想和大家一起去的，<03>是夕呼」<01>
5703,pm:static:photonmelodies11.rio.004:0131862200:00159826,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,CD4612BE2F39F99E375C4831C8BD00F77DA406ECB3E12C616B73320B315149EA,【武】「大家是指…<03>…<03>」<01>
5704,pm:static:photonmelodies11.rio.004:0131862200:00159918,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,F8645801975FD9B56441960E470E13EE6ADB993D87599C68E9CE6BB6CB756269,【麻理茉】「就是，<03>球类大赛的那些人…<03>…<03>」<01>
5705,pm:static:photonmelodies11.rio.004:0131862200:00160080,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,73233639507C742E251937963D8DEB8D1E945FB3A0077A2DAB008B615E09ACC0,【武】「哦…<03>…<03>怎么会突然想到这个」<01>
5706,pm:static:photonmelodies11.rio.004:0131862200:00160200,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,965BED1D2554CC0AE1CE2F965437AEEBEF262F8D8975F4F585F4FD1C60281FB9,【夕呼】「哼，<03>两个女人一起泡温泉，<03>有什么好玩的？　还不如泡我家的露天浴池」<01>
5707,pm:static:photonmelodies11.rio.004:0131862200:00160610,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,220BFD80F8E34094038B771A535151BEAFD835035C882FFDCD3C3A7793897BE1,家里的…<03>…<03>露天浴池…<03>…<03>？<01>
5708,pm:static:photonmelodies11.rio.004:0131862200:00160734,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,4080153C42F834304A113EA5B4BAC56E3C05162BD9C48E265A76FC62423D4796,【麻理茉】「虽然比不上御剑同学…<03>…<03>但她家，<03>也相当厉害哦」<01>
5709,pm:static:photonmelodies11.rio.004:0131862200:00160996,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,06A20114054D2DB7583DD0279F042B28C08CE54EE94B0C6DBCD5B98014E4BBAD,这样啊…<03>…<03>不过，<03>从她的爱车是 Stratos，<03>再加上这种性格，我早就觉得她不是普通家庭出身。<01>
5710,pm:static:photonmelodies11.rio.004:0131862200:00161382,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,230EE45F4D75BC406CBAD0CA5116AEB2B7C66FCCDD192F38853FEB33B415DC93,【夕呼】「再说了，<03>我和麻理茉，<03>明明每天都见面，特意一起去泡温泉不是很无聊吗…<03>…<03>」<01>
5711,pm:static:photonmelodies11.rio.004:0131862200:00161726,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,C5582167634E56F3C5524954841E065BA0973F78221D2985F63D56C439330CEC,【麻理茉】「哎呀～，<03>那你去那里找个喜欢的男人怎么样～～？　反正还有滑雪场～～」<01>
5712,pm:static:photonmelodies11.rio.004:0131862200:00162088,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,422B696FD81CE2E0DB1EDD72625E79B0055064A6518DD1B4F4FF2F3FA6DD69B9,"【夕呼】「就是因为总在那种廉价地方物色男人，<03>你才会很快被甩。
质量也没多好」<01>"
5713,pm:static:photonmelodies11.rio.004:0131862200:00162494,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,230CF252B41138D5AA301095470BD814B97AA8596AF351902402CA92CAC04851,【武】「好、<03>好了好了…<03>…<03>D 班的那些人呢？」<01>
5714,pm:static:photonmelodies11.rio.004:0131862200:00162754,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,B9F2F23A72EA127434B82718925A12174D23CDFCEB4648136B1E9E811416DE23,【夕呼】「才不要…<03>…<03>我对败犬没兴趣」<01>
5715,pm:static:photonmelodies11.rio.004:0131862200:00162904,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,0D8C762C5034AE28BBDEC46202BE7DC71C330D652E61F7201638EF59A9DDDFCA,【武】「…<03>…<03>太、<03>太过分了」<01>
5716,pm:static:photonmelodies11.rio.004:0131862200:00162988,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,BD7605ECCB674F763A4F06D2E048855E30019A7F89C7D99ADD1369FB66A230E5,真要说的话…<03>…<03>直接导致失败的明明是被霞用匕首攻击的夕呼老师吧…<03>…<03>。<01>
5717,pm:static:photonmelodies11.rio.004:0131862200:00163262,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,80C18F3437A70F16737FD992CD4ED95A663F8E7E154FA83EC934F3410CEA65D5,【夕呼】「我想邀请那些完成历史壮举的战士们」<01>
5718,pm:static:photonmelodies11.rio.004:0131862200:00163492,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,02F3103C2FED5E18EEE0827DCB3018D2FE3B3FB902FB6EC3D64E002632C151C5,【武】「…<03>…<03>哈啊？」<01>
5719,pm:static:photonmelodies11.rio.004:0131862200:00163562,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,10410FFD38EF1D1166B039F35179672DBFAF3FCA7B38C8BC5F00ED7C36909A7F,【夕呼】「在我和麻理茉漫长的交战史中，<03>你们是第一批为麻理茉带来胜利的人」<01>
5720,pm:static:photonmelodies11.rio.004:0131862200:00163920,photonmelodies11.rio.004,crsa:photonmelodies11.rio.004@131862200,CA5121C9D718373A9FA0FBA2A40A3830CA3D6D73DE080478A20AB3DE0C0A11F8,…<03>…<03>小麻…<03>…<03>一直很辛苦啊…<03>…<03>。<01>
