call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
782,pm:static:photonmelodies11.rio.003:0839604068:00176282,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,D2DC2786BB752E7A05ABA45274975BDE7E25065C6F3DF2AF1CE37995746851A5,【武】「谁知道呢…<03>…<03>」<01>
783,pm:static:photonmelodies11.rio.003:0839604068:00176398,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,822DF5E8E76940A2E94A6EC36120D6173DC3C458B24B445394F08BE955339E76,说起来，不就是去年吗？　还说要给球类大赛加个高尔夫，<03>结果当然找不到场地，最后不了了之。<01>
784,pm:static:photonmelodies11.rio.003:0839604068:00176898,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,15E7FCC6825AFB3327ACC123F2A53CF9BB9E4A7ABA2854F2A398EF004A8BC113,【武】「这种事问委员长不就知道了？　喂——，<03>委员长。」<01>
785,pm:static:photonmelodies11.rio.003:0839604068:00177092,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F24B206B79C40825F941B8566CFF8CBB7A6DC03A2D63666BE076CC73933C51AC,【千鹤】「什么？」<01>
786,pm:static:photonmelodies11.rio.003:0839604068:00177150,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F2BE0259EA25E85C5A1F7A82BDACE574A3FFA40B9839D083B0A12AA318CABFD7,【武】「今年的球类大赛，<03>有新增什么项目吗？」<01>
787,pm:static:photonmelodies11.rio.003:0839604068:00177364,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,6F53AADCBD82466D8F81FFB1B024C8873DA6108FC9EB31302FBB31A302506714,【千鹤】「这个嘛…<03>…<03>」<01>
788,pm:static:photonmelodies11.rio.003:0839604068:00177448,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,C6C9D611BBAA59CD2D3B04E500FB541C1C5EF0094E829F588468CDAB98218E03,【武】「什么啊，<03>连委员长也不知道？　可是，<03>今天不是就要选人了吗？」<01>
789,pm:static:photonmelodies11.rio.003:0839604068:00177694,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,BE483665E743F8760F3EE17C9703E078301D19648D6573C36406AC22749A83E2,【千鹤】「话是这么说，<03>可听说这几天教师会议一直争论不休，<03>到现在还什么都没定下来。」<01>
790,pm:static:photonmelodies11.rio.003:0839604068:00178236,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,2753F1196FF83671D5B533FBFEEC903B40B31BA11DB145815BF0C851280C70C2,【武】「怎么会…<03>…<03>」<01>
791,pm:static:photonmelodies11.rio.003:0839604068:00178368,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,97D09D4237947C7B46F4450109063DB53D4CF7115FADC97CAA8F1016C627B1CD,【柏木】「好像是香月老师也掺和进来了。」<01>
792,pm:static:photonmelodies11.rio.003:0839604068:00178566,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,6136A2B8CC2FEC886E97ECF4A10754C6B5BCF07E13D575EB0C5B07E7D3AB02CA,【壬姬】「啊，<03>柏木同学！」<01>
793,pm:static:photonmelodies11.rio.003:0839604068:00178662,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,6B7F7F1E22866A9753515AC4E37ECE076AB02480562A0B938775F8300AA72AD9,【武】「哦，<03>柏木，<03>来得真晚啊。」<01>
794,pm:static:photonmelodies11.rio.003:0839604068:00178846,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,BAEEF9D450850911003FB220624DAC90567405CE356D3AD0C53B9397D61BF926,【柏木】「咦？　什么来晚了？」<01>
795,pm:static:photonmelodies11.rio.003:0839604068:00178948,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,CCCC4943C969E7E3505D2DC5756CC68C5D2CE67BE8B223BF0E6F5F6F4D6C29C0,"【武】「这时候才来，<03>已经迟到到不行了。
会被委员长骂的，还是去那边比较好。」<01>"
796,pm:static:photonmelodies11.rio.003:0839604068:00179456,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,02DE9D71DF30A3CE8B0666332017559186A05828982513856AB3B9FC6B84ABE1,【柏木】「我从早上就在了哦。」<01>
797,pm:static:photonmelodies11.rio.003:0839604068:00179578,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,69E7BA55CAE89084A2676674FAAF858CE9E90EA5E50E28E95DD294C1E4F13AD9,【武】「少骗人～」<01>
798,pm:static:photonmelodies11.rio.003:0839604068:00179662,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,E6770B77F7FB510763240430EA11E88F3E0B4965ECB28976EA6C43C5B60ACA35,"【柏木】「没骗你啦～。
我可不像白银，<03>既不会撞上老师就色心大发，<03>也没干什么蠢事让人盯上，只不过不显眼而已。」<01>"
799,pm:static:photonmelodies11.rio.003:0839604068:00180164,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,7DCE860C7670E76705276C336CCC2AEDAA577319EC160B370E0F89C8288E01F3,【武】「你这家伙…<03>…<03>挂着这么爽朗的笑容，<03>居然还能说出这么刻薄的话…<03>…<03>」<01>
800,pm:static:photonmelodies11.rio.003:0839604068:00180442,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,0932792E2364BB1CD78628AA9F6D972555787E8052CD3BF95B2CB29732DA042C,【柏木】「刻薄？　啊哈哈哈――你想太多了，<03>想太多了！」<01>
801,pm:static:photonmelodies11.rio.003:0839604068:00180650,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,FB9C0AD5E25A62436EB839C2EFABD153B893ED9C3A7FBC43F8EC4BCF33836D27,【武】「哦，是吗。」<01>
802,pm:static:photonmelodies11.rio.003:0839604068:00180724,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,343886751B4F14D369FF88B7AAF18309594ED06BEDEEFE79E99BB8E2C83BDC99,【柏木】「不过，<03>虽说是自作自受，<03>你还真被个挺麻烦的老师盯上了呢。」<01>
803,pm:static:photonmelodies11.rio.003:0839604068:00181036,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,77C031205F2E6FD1C6419F39D9A636A2C1F01618936B9149A2FAF3BDFD6C31FC,喂…<03>…<03>。<01>
804,pm:static:photonmelodies11.rio.003:0839604068:00181130,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,CCC8603406719E6F80F86E31A1B3DDC4CFCB2CB4A7C926709B944A6770BBCC6F,【千鹤】「还不是因为你嫌第二次点名麻烦，<03>就闹着做那种孩子气的反抗。」<01>
805,pm:static:photonmelodies11.rio.003:0839604068:00181508,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,018626F5D9578ADC5FDFB28E79A1A73DD5FE700DB50B58E4391B13A38BE56940,"【武】「哈？　谁会干那种事啊！
…<03>…<03>话说回来，<03>到头来我，<03>好像根本没被沃肯老师点到名…<03>…<03>」<01>"
806,pm:static:photonmelodies11.rio.003:0839604068:00181964,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,2F2A5CEEA5E36D696F6DBB95599733F90224E5D89969CB28BEDCFCC976EDC68F,"【壬姬】「是因为小武哥在那之前已经报过名字了吧，<03>一定是。
所以老师才跳过你的吧？」<01>"
807,pm:static:photonmelodies11.rio.003:0839604068:00182252,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,AD5525AD8D2626AD674B62EC012582BE38543A1A78BD122C06E6E32CC2DBF75B,原来如此…<03>…<03>沃肯提醒我们别吵的时候，<03>还没轮到叫我的名字…<03>…<03>。<01>
808,pm:static:photonmelodies11.rio.003:0839604068:00182534,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,8DE6B0BCF9252ACDBBCF075697E752B3F3BE11FC6305C466F8C2D5222CA62F32,【武】「确、<03>确实可能是这样…<03>…<03>」<01>
809,pm:static:photonmelodies11.rio.003:0839604068:00182664,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,86712BC565ACD431D4D6E25963489AC00F7160BA5D685605D604227210F08440,"【千鹤】「呵呵呵…<03>…<03>恭喜你。
你彻底被盯上了呢。」<01>"
810,pm:static:photonmelodies11.rio.003:0839604068:00182964,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,311E0EC642D5B27A5F229F915441078F2599C756BA65A37F6B4474FCC050C003,【纯夏】「好啦好啦，<03>反正这也是常有的事嘛。」<01>
811,pm:static:photonmelodies11.rio.003:0839604068:00183200,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,5F76ED733C4179AA7AA157B77DFECE4840478514BB6876FE21799550666184CA,【纯夏】「——好痛！」<01>
812,pm:static:photonmelodies11.rio.003:0839604068:00183272,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,0FD222F58CB5E0DEFE4900BD069EDA643A3B772CFA0A23F6A0D9854089CC101B,【武】「——别一出现就说这种惹人火大的话！」<01>
813,pm:static:photonmelodies11.rio.003:0839604068:00183484,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,43F50BDE48C49F84A597449DCF251859A33113CDADF63C4A2F83486D0C1250FC,"【千鹤】「又开始了。
…<03>…<03>那么柏木，<03>香月老师牵涉其中是怎么回事？」<01>"
814,pm:static:photonmelodies11.rio.003:0839604068:00183848,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,36AE979834B9849470A50198046E0121BFED6C0B83D49CDDF65EBDA4E4168047,【柏木】「你想啊，每年到这个时候，<03>项目入选大会的球类社团都会提前接到通知吧？　毕竟还要准备器材之类的。」<01>
815,pm:static:photonmelodies11.rio.003:0839604068:00184306,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,07B1289D9E525843B8F32E990B2D74C93D92D9238C5DCCF0DAE24DE8D101B56F,"【柏木】「可是今年听说还没有任何社团接到通知。
当然，篮球部也没有。」<01>"
816,pm:static:photonmelodies11.rio.003:0839604068:00184644,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F160D16C88EC05A1DAFE8F96A5972BE125D4406CFB70E6A71D37BBFAD827A741,【千鹤】「这么说来确实如此…<03>…<03>」<01>
817,pm:static:photonmelodies11.rio.003:0839604068:00184796,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,272249363E9FC719F20BBB4C0D3A16A0B8662CF7ECC2114092DC729D5248F54E,【武】「反正委员长的社团本来也不会接到通知。」<01>
818,pm:static:photonmelodies11.rio.003:0839604068:00185028,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,9A15EB7F96341E5458A05462ECB0DA713740012AC819334A4CC010B35A3F9DD6,【千鹤】「你说什么…<03>…<03>！？」<01>
819,pm:static:photonmelodies11.rio.003:0839604068:00185138,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,D7B6F0E627C4602FB1CF66156923835A4284884D8150FCEBEADC257699616A71,【武】「委员长你太吵了，<03>先听柏木说完吧？」<01>
820,pm:static:photonmelodies11.rio.003:0839604068:00185320,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,94F9E6BCCCA56027C1F584ADAB6B34F8FBB0541F4E3DB01B7C416B9BC67AD96D,【千鹤】「唔…<03>…<03>」<01>
821,pm:static:photonmelodies11.rio.003:0839604068:00185384,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,11EFDC75EDA40AA28888B640500F70BF4768768C3AD72CC5A45B33B7251194FF,【柏木】「然后呢，<03>理由――或者说原因，就在香月老师身上。<03>她坚持要全面重新审议比赛项目，<03>据说一步也不肯退。」<01>
822,pm:static:photonmelodies11.rio.003:0839604068:00185890,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,26E6272CA4482AA64221DBFE943C72249FC0A4AF49FF53B8D18D87064537E555,"【武】「啊，<03>原来如此。
要是原因出在那个人身上，那就说得通了。
一点也不奇怪。」<01>"
823,pm:static:photonmelodies11.rio.003:0839604068:00186186,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,E034BFBAE03EA7E8BA9AFCB3D26761539DDDAFF1984C4D81309FEEE22D8D5F92,"【千鹤】「嗯…<03>…<03>也是。
不过，<03>但愿别出什么事…<03>…<03>」<01>"
824,pm:static:photonmelodies11.rio.003:0839604068:00186460,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,AC17ECEDE43EE8F685A0431A0612E4D0649B6BFFB7315D2DBDD2446C2000CEED,"【武】「委员长，<03>那是不可能的。
那个人一插手，还能无事收场的先例一个都没有。」<01>"
825,pm:static:photonmelodies11.rio.003:0839604068:00186788,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,FEA1B9F4380D09F66ABB487693D6381BEEA2395E642D65A7601D9DEB06D47A97,【千鹤】「…<03>…<03>…<03>…<03>也、<03>也是啊。」<01>
826,pm:static:photonmelodies11.rio.003:0839604068:00186922,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,E61745B1DF015960E55B607745FEDDEA32F655BFF83A2F414E45C60B1C096C70,"不过…<03>…<03>小麻，<03>刚才完全没提这件事啊。
难道是被抓住了什么把柄？<01>"
827,pm:static:photonmelodies11.rio.003:0839604068:00187242,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,55F6609C860F8CD1BF1DF5509E63EB97D011E3866D200C13A759C2C7F8964070,"不过话说回来，<03>那个人，<03>好像不只捏着小麻的把柄，手里还有不少其他老师的把柄。
反对她的那些老师沦陷，也只是时间问题吧…<03>…<03>。<01>"
828,pm:static:photonmelodies11.rio.003:0839604068:00187706,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,E670121362AAAC0F0A7E50A185E3C5F8EE1E441B25D5FD633B400F08FD423A91,【武】「——！？」<01>
829,pm:static:photonmelodies11.rio.003:0839604068:00187760,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,74318F3D03D09693AA5C20A7DF977BDC3E980FDBF38C4FA47F3E4C651EEF2BDD,【壬姬】「——怎、<03>怎么了，小武哥！？」<01>
830,pm:static:photonmelodies11.rio.003:0839604068:00187886,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,8634BAFF36BCE3891C4BB0AD1A52CF7C4227DEBF6827977C0B26CAFBCD38E8F1,【武】「原来如此…<03>…<03>是这么回事啊！」<01>
831,pm:static:photonmelodies11.rio.003:0839604068:00188040,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,B033CDB7D675FC504502A1D2D9333E4EDCC11CE90C573880B5C455F91EF0E702,【千鹤】「…<03>…<03>咦，<03>什么回事？」<01>
832,pm:static:photonmelodies11.rio.003:0839604068:00188138,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,8922864378E84BA2E7C074153B82AE76B7CD2048515B8CC2F256276BEB52AAA5,"【武】「突如其来的交换留学…<03>…<03>以及以此为开端，教职员工陷入的一片混乱…<03>…<03>。
你不觉得其中有蹊跷吗，木林？」<01>"
833,pm:static:photonmelodies11.rio.003:0839604068:00188660,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,C13C49784B97B8C4082A7CF4DA3919E4E27C4E34552EEB086B1DB289ADB3EC72,【千鹤】「哈…<03>…<03>？　木林…<03>…<03>？」<01>
834,pm:static:photonmelodies11.rio.003:0839604068:00188768,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,64608544162E5343468884DE854FBDE79F1E61607723A5562CF68F39B4B0E489,【武】「没错，<03>这一切，<03>都是那个人为了强行通过自己的主张而布下的局！！」<01>
835,pm:static:photonmelodies11.rio.003:0839604068:00189280,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,D48B106405374921E40DF5FBE6BD6973FE972349A02778D005464927867F4DEB,【纯夏、壬姬、柏木】「――什、<03>什么――（老梗）！？」<01>
836,pm:static:photonmelodies11.rio.003:0839604068:00189438,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,D6C401A04343036A6650CA7E358AC5FC0F7CBF1B7BFC1C7342399841188B31A2,【千鹤】「——你在说什么蠢话啊！」<01>
837,pm:static:photonmelodies11.rio.003:0839604068:00189600,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,6FD106B1A220084051FB6807FBBBD435AFD2CA3A85553017E89BD6D62129EDD5,【千鹤】「就算是香月老师，<03>也不可能做到那种地步吧。」<01>
838,pm:static:photonmelodies11.rio.003:0839604068:00189872,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,977D18E158AACBE1B4CFC24F759B980B19F86EDDC84F16F89A7A482401CBDEB5,【武】「――你根本不了解她有多可怕！　她的话真干得出来！！」<01>
839,pm:static:photonmelodies11.rio.003:0839604068:00190266,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,52B07961CD313B58144578F2174F4BC472CB396EF3E3D89FAB4671500CA3E250,【壬姬】「可是，<03>再怎么说也不至于吧～，<03>小武哥～」<01>
840,pm:static:photonmelodies11.rio.003:0839604068:00190474,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,3D690455D83FF927A64A14EB23A33A7CB66406054C2D7713FAA8546412565C65,【柏木】「不过，<03>这么想比较有趣，就这样也挺好吧？」<01>
841,pm:static:photonmelodies11.rio.003:0839604068:00190728,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,306A5C6B32FAC9BBD014BD6969AC12DD26E9B412862B4A3A81F38F4DCAD85664,【武】「喂喂，你们几个～！　也太不配合了吧，<03>太不配合了…<03>…<03>」<01>
842,pm:static:photonmelodies11.rio.003:0839604068:00190924,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,569DEB93F868833125070096D77EE9C997BC6F2CFBFB32B1674678233B8B376C,【悠阳】「抱歉打扰各位谈话，<03>大家，<03>能听我说几句吗？」<01>
843,pm:static:photonmelodies11.rio.003:0839604068:00191136,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,8CA8F1F4BA3A28DD35B2B1A0354B482420F127C2923A7A70E18B88D3E3101273,【纯夏】「悠阳同学，<03>怎么了？」<01>
844,pm:static:photonmelodies11.rio.003:0839604068:00191240,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,DC1B0D6CDEDAA444554EDE39D804BBE92E7998BE52BBC934526BD5D0F300184E,【冥夜】「刚才，<03>我正与姐姐交谈，<03>但有一件事无论如何都想不明白。」<01>
845,pm:static:photonmelodies11.rio.003:0839604068:00191556,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,DABCA5E10956F95AF287E0DD624D23BA25E43963B7F7188EC7FADFB0396F686D,【武】「什么事？」<01>
846,pm:static:photonmelodies11.rio.003:0839604068:00191632,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,3DDD48C61827B523FA24B773AD365E43E09924A1AD57BB24D30D3F188B6F7CBA,【冥夜】「所谓球类大赛，究竟是什么样的活动？」<01>
847,pm:static:photonmelodies11.rio.003:0839604068:00191794,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,3D934C19D19661A96609223B9A6BB3DFC1F3D50956B31D611EBB7DE3C6EF4AF2,【武】「…<03>…<03>咦？」<01>
848,pm:static:photonmelodies11.rio.003:0839604068:00191858,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,73D256884E57D8001D0DD26AA9557C80E33B91C4F8EEDB3323655AC060FA74D3,【冥夜】「我想，<03>应该是让所有球类运动展开跨项目对决，<03>以此决定哪种球技最强…<03>…<03>之类的活动吧？」<01>
849,pm:static:photonmelodies11.rio.003:0839604068:00192316,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,42CE93AE58A6D4E87273469B3D02BA0BFD5C3640928126EC4154D32FE62193FC,【武】「…<03>…<03>把你刚才的想象忘掉。」<01>
850,pm:static:photonmelodies11.rio.003:0839604068:00192420,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F47F3EC3D41E674C0A9855F28D18638047D047548E0CF513BB3A30ACCD6C18F2,【壬姬】「那样好像也很有意思呢～」<01>
851,pm:static:photonmelodies11.rio.003:0839604068:00192538,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,254986F69814A2E14E13880F30E1F2620036ACE4284AA13E74CABF367B0C4E29,【美琴】「也是啊…<03>…<03>该怎么说呢，<03>我们学校的球类大赛规模很大，<03>你把它当作球类版的体育祭就行了。」<01>
852,pm:static:photonmelodies11.rio.003:0839604068:00192968,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F51C640582BC09BC7C4B04D8DF721CA7BC6F5066B0FEE86B49E3260BB6CA26DC,为什么这里会聚集这么多人类？<01>
853,pm:static:photonmelodies11.rio.003:0839604068:00193114,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F6824CC0459BD74A4EEFB865256E83CF6E49925AF4FF1C1291AB8DE76CCF9D28,【冥夜】「…<03>…<03>原来如此。」<01>
854,pm:static:photonmelodies11.rio.003:0839604068:00193186,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,3FDBB52EB9BA59DC9DDEB12CD58D379E49556F6F9A1B027299C41EC21A363C4B,【武】「顺便问一句，<03>体育祭你总知道吧？」<01>
855,pm:static:photonmelodies11.rio.003:0839604068:00193350,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,3B3E95F774E5D5325D5134AE8AEE323EC91A191960F220F51AA169C02A449B36,【冥夜】「那种程度我还是能想象的。」<01>
856,pm:static:photonmelodies11.rio.003:0839604068:00193450,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,DC3844CF86844EE9B6A1431B73A5B1CBFC7A617A62DD5078AC5860BC24A5BCA3,【武】「那就好。」<01>
857,pm:static:photonmelodies11.rio.003:0839604068:00193512,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F6E21D36FEBBC6C03C82A4FEC46AAC1CFA71EE24495371EEC650F771854AA9D4,"【冥夜】「既然称作『祭』，<03>想必相当盛大吧。
会不会还抬个神轿什么的？」<01>"
858,pm:static:photonmelodies11.rio.003:0839604068:00193936,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,180B28016B706AD0268C9D39FF84D8897FA62404C946399C6BEAB6DDD53AA988,【武】「不会。」<01>
859,pm:static:photonmelodies11.rio.003:0839604068:00194002,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,E081550F38264DB46ED0E358E429DF54B7A16A1535BFD4CF1009ACDDA3CF56C5,【悠阳】「那么，<03>就是一整天都燃放绚丽的烟花之类的…<03>…<03>」<01>
860,pm:static:photonmelodies11.rio.003:0839604068:00194190,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,9727AA543F851C6B6C4A3D1FCC306108E9BE3CF801060A6DDA1EC541D8FE9283,【武】「——也不会。」<01>
861,pm:static:photonmelodies11.rio.003:0839604068:00194274,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,303DC67F2C75D500E4B326CA12FF1DBF629C214809FC9B0D9EEAC527BA25A3C9,【冥夜】「这样啊…<03>…<03>那会不会比我想象的，<03>还要庄严肃穆呢？」<01>
862,pm:static:photonmelodies11.rio.003:0839604068:00194520,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,ECB671B6E00AF75BC69FE94F25873D963EB109F4C55B7F9D92F7396D85BF6D95,【悠阳】「看来似乎是这样呢…<03>…<03>还会诵读祝词吗？」<01>
863,pm:static:photonmelodies11.rio.003:0839604068:00194774,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,CC3EA6A4DB76F22D84F0E8B4177B91F2A02F821B0BEB75C320A7707AC4A4188F,【武】「完全跑偏了。」<01>
864,pm:static:photonmelodies11.rio.003:0839604068:00194884,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,69F0AED13F473806DCA3202DA667E0E3C2C2464D0B88D394CF487D123AA0A961,…<03>…<03>这下没救了。<01>
865,pm:static:photonmelodies11.rio.003:0839604068:00194992,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,45C282677F4AF0718CC7485A88499C38169D5B9926502B54B9BAA8653E64D473,【武】「…<03>…<03>纯夏，<03>交给你了！」<01>
866,pm:static:photonmelodies11.rio.003:0839604068:00195102,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,F17512BB31B1D9E320D9145823193BEE847900AC34A57D693811AF4F77D324FC,【纯夏】「咦？　咦？　别突然丢给我啊。」<01>
867,pm:static:photonmelodies11.rio.003:0839604068:00195276,photonmelodies11.rio.003,crsa:photonmelodies11.rio.003@839604068,9A2D9A44C6E7F654CEEC1FB7C399C83714094131C20BBF3029866456903C86D3,【武】「那我，<03>提前告诉你一声就行了？」<01>
